id_transaksi,jenis_item,jumlah,tanggal pembelian,nama_customer,total
,,3,4/30/2024,,900000
,,9,4/30/2024,,7290000
,,8,4/30/2024,,160000
,,9,4/30/2024,,1620000
,,9,4/30/2024,,9720000
,,2,4/30/2024,,100000
,,2,4/30/2024,,200000
,,2,4/30/2024,,80000
,,3,4/30/2024,,1170000
,,5,4/30/2024,,2750000
,,3,4/30/2024,,450000
,,3,4/30/2024,,900000
,,5,4/30/2024,,3750000
,,9,4/30/2024,,7290000
,,9,4/30/2024,,8910000
,,8,4/30/2024,,3200000
,,9,4/30/2024,,1620000
,,6,4/30/2024,,4680000
,,2,4/30/2024,,600000
,,6,4/30/2024,,720000
,,9,4/30/2024,,2025000
,,7,4/30/2024,,5390000
,,1,4/30/2024,,50000
,,7,4/30/2024,,7350000
,,5,4/30/2024,,100000
,,7,4/30/2024,,2450000
,,2,4/30/2024,,40000
,,4,4/30/2024,,80000
,,8,4/30/2024,,1280000
,,7,4/30/2024,,5390000
,,5,4/30/2024,,3250000
,,8,4/30/2024,,160000
,,1,4/30/2024,,120000
,,9,4/30/2024,,9720000
,,8,4/30/2024,,160000
,,6,4/30/2024,,720000
,,5,4/30/2024,,3750000
,,4,4/30/2024,,1440000
,,2,4/30/2024,,400000
,,2,4/30/2024,,400000
,,1,4/30/2024,,150000
,,3,4/30/2024,,1080000
,,1,4/30/2024,,90000
,,6,4/30/2024,,720000
,,9,4/30/2024,,180000
,,1,4/30/2024,,60000
,,1,4/30/2024,,50000
,,1,4/30/2024,,20000
,,1,4/30/2024,,130000
,,5,4/30/2024,,100000
,,8,4/30/2024,,1280000
,,4,4/30/2024,,320000
,,4,4/30/2024,,2400000
,,6,4/30/2024,,4320000
,,9,4/30/2024,,7290000
,,4,4/30/2024,,2400000
,,4,4/30/2024,,1760000
,,8,4/30/2024,,8320000
,,4,4/30/2024,,320000
,,7,4/30/2024,,980000
,,8,4/30/2024,,3200000
,,4,4/30/2024,,1440000
,,9,4/30/2024,,7290000
,,8,4/30/2024,,1280000
,,1,4/30/2024,,20000
,,2,4/30/2024,,440000
,,2,4/30/2024,,440000
,,1,4/30/2024,,90000
,,2,4/30/2024,,360000
,,8,4/30/2024,,1600000
,,4,4/30/2024,,1760000
,,3,4/30/2024,,225000
,,3,4/30/2024,,1170000
,,7,4/30/2024,,140000
,,3,4/30/2024,,180000
,,2,4/30/2024,,100000
,,3,4/30/2024,,540000
,,6,4/30/2024,,4680000
,,2,4/30/2024,,80000
,,1,4/30/2024,,25000
,,3,4/30/2024,,450000
,,4,4/30/2024,,960000
,,3,4/30/2024,,810000
,,5,4/30/2024,,1250000
,,6,4/30/2024,,720000
,,2,4/30/2024,,440000
,,8,4/30/2024,,160000
,,7,4/30/2024,,980000
,,8,4/30/2024,,1280000
,,2,4/30/2024,,400000
,,5,4/30/2024,,3000000
,,2,4/30/2024,,440000
,,2,4/30/2024,,80000
,,5,4/30/2024,,3250000
,,1,4/30/2024,,130000
,,9,4/30/2024,,7290000
,,4,4/30/2024,,1920000
,,2,4/30/2024,,400000
,,5,4/30/2024,,500000
,,3,4/30/2024,,990000
,,2,4/30/2024,,80000
,,4,4/30/2024,,1920000
,,8,4/30/2024,,6400000
,,4,4/30/2024,,320000
,,3,4/30/2024,,900000
,,8,4/30/2024,,9600000
,,7,4/30/2024,,980000
,,9,4/30/2024,,8910000
,,7,4/30/2024,,1225000
,,1,4/30/2024,,25000
,,8,4/30/2024,,9600000
,,6,4/30/2024,,5400000
,,8,4/30/2024,,6400000
,,8,4/30/2024,,7680000
,,7,4/30/2024,,2940000
,,7,4/30/2024,,4900000
,,3,4/30/2024,,180000
,,5,4/30/2024,,3000000
,,7,4/30/2024,,2940000
,,5,4/30/2024,,3250000
,,4,4/30/2024,,960000
,,5,4/30/2024,,2500000
,,2,4/30/2024,,200000
,,3,4/30/2024,,1170000
,,1,4/30/2024,,60000
,,3,4/30/2024,,60000
,,2,4/30/2024,,480000
,,5,4/30/2024,,3250000
,,8,4/30/2024,,3840000
,,6,4/30/2024,,720000
,,4,4/30/2024,,2400000
,,5,4/30/2024,,500000
,,7,4/30/2024,,980000
,,7,4/30/2024,,4900000
,,3,4/30/2024,,1170000
,,4,4/30/2024,,1600000
,,6,4/30/2024,,720000
,,2,4/30/2024,,100000
,,5,4/30/2024,,100000
,,6,4/30/2024,,4320000
,,7,4/30/2024,,4900000
,,7,4/30/2024,,980000
,,3,4/30/2024,,450000
,,4,4/30/2024,,2080000
,,9,4/30/2024,,1620000
,,9,4/30/2024,,2025000
,,1,4/30/2024,,90000
,,3,4/30/2024,,180000
,,4,4/30/2024,,2080000
,,2,4/30/2024,,100000
,,2,4/30/2024,,520000
,,5,4/30/2024,,100000
,,9,4/30/2024,,10530000
,,7,4/30/2024,,140000
,,2,4/30/2024,,440000
,,3,4/30/2024,,180000
,,9,4/30/2024,,8910000
,,9,4/30/2024,,12150000
,,3,4/30/2024,,180000
,,1,4/30/2024,,20000
,,1,4/30/2024,,120000
,,2,4/30/2024,,480000
,,5,4/30/2024,,2250000
,,5,4/30/2024,,3250000
,,7,4/30/2024,,6370000
,,3,4/30/2024,,180000
,,8,4/30/2024,,7680000
,,6,4/30/2024,,3960000
,,4,4/30/2024,,80000
,,8,4/30/2024,,160000
,,6,4/30/2024,,4680000
,,5,4/30/2024,,625000
,,7,4/30/2024,,6370000
,,6,4/30/2024,,2160000
,,7,4/30/2024,,980000
,,8,4/30/2024,,3840000
,,5,4/30/2024,,1250000
,,2,4/30/2024,,100000
,,3,4/30/2024,,225000
,,7,4/30/2024,,2940000
,,5,4/30/2024,,2750000
,,3,4/30/2024,,1170000
,,4,4/30/2024,,320000
,,7,4/30/2024,,980000
,,9,4/30/2024,,9720000
,,6,4/30/2024,,4320000
,,4,4/30/2024,,1600000
,,7,4/30/2024,,140000
,,7,4/30/2024,,980000
,,3,4/30/2024,,900000
,,6,4/30/2024,,120000
,,9,4/30/2024,,10530000
,,4,4/30/2024,,800000
,,7,4/30/2024,,980000
,,6,4/30/2024,,900000
,,1,4/30/2024,,130000
,,9,4/30/2024,,8100000
,,2,4/30/2024,,600000
,,2,4/30/2024,,360000
,,6,4/30/2024,,3240000
,,2,4/30/2024,,600000
,,8,4/30/2024,,7040000
,,1,4/30/2024,,130000
,,1,4/30/2024,,20000
,,9,4/30/2024,,9720000
,,2,4/30/2024,,40000
,,5,4/30/2024,,100000
,,6,4/30/2024,,720000
,,4,4/30/2024,,1920000
,,9,4/30/2024,,1620000
,,2,4/30/2024,,40000
,,3,4/30/2024,,450000
,,9,4/30/2024,,7290000
,,7,4/30/2024,,5880000
,,2,4/30/2024,,100000
,,5,4/30/2024,,3250000
,,3,4/30/2024,,225000
,,3,4/30/2024,,60000
,,5,4/30/2024,,3000000
,,5,4/30/2024,,2250000
,,8,4/30/2024,,1280000
,,8,4/30/2024,,7680000
,,4,4/30/2024,,2400000
,,7,4/30/2024,,5390000
,,4,4/30/2024,,320000
,,3,4/30/2024,,1350000
,,2,4/30/2024,,400000
,,5,4/30/2024,,1250000
,,2,4/30/2024,,440000
,,9,4/30/2024,,12150000
,,8,4/30/2024,,3840000
,,8,4/30/2024,,9600000
,,4,4/30/2024,,400000
,,3,4/30/2024,,60000
,,5,4/30/2024,,2500000
,,9,4/30/2024,,12150000
,,5,4/30/2024,,500000
,,2,4/30/2024,,200000
,,9,4/30/2024,,1620000
,,2,4/30/2024,,600000
,,4,4/30/2024,,2080000
,,7,4/30/2024,,7350000
,,2,4/30/2024,,440000
,,8,4/30/2024,,8320000
,,4,4/30/2024,,1920000
,,2,4/30/2024,,80000
,,8,4/30/2024,,3840000
,,9,4/30/2024,,1620000
,,2,4/30/2024,,80000
,,1,4/30/2024,,20000
,,2,4/30/2024,,440000
,,8,4/30/2024,,8320000
,,5,4/30/2024,,100000
,,1,4/30/2024,,20000
,,4,4/30/2024,,800000
,,9,4/30/2024,,10530000
,,5,4/30/2024,,1250000
,,6,4/30/2024,,720000
,,6,4/30/2024,,900000
,,2,4/30/2024,,480000
,,7,4/30/2024,,140000
,,5,4/30/2024,,625000
,,7,4/30/2024,,4410000
,,5,4/30/2024,,500000
,,7,4/30/2024,,2940000
,,9,4/30/2024,,4050000
,,3,4/30/2024,,1350000
,,3,4/30/2024,,450000
,,5,4/30/2024,,500000
,,7,4/30/2024,,2450000
,,1,4/30/2024,,60000
,,5,4/30/2024,,3250000
,,8,4/30/2024,,7680000
,,9,4/30/2024,,8910000
,,8,4/30/2024,,5760000
,,6,4/30/2024,,3600000
,,3,4/30/2024,,900000
,,2,4/30/2024,,400000
,,5,4/30/2024,,2500000
,,4,4/30/2024,,1760000
,,5,4/30/2024,,3000000
,,9,4/30/2024,,10530000
,,3,4/30/2024,,540000
,,8,4/30/2024,,1280000
,,3,4/30/2024,,1080000
,,9,4/30/2024,,4860000
,,2,4/30/2024,,440000
,,2,4/30/2024,,200000
,,6,4/30/2024,,120000
,,2,4/30/2024,,200000
,,3,4/30/2024,,1350000
,,2,4/30/2024,,440000
,,7,4/30/2024,,4900000
,,1,4/30/2024,,20000
,,7,4/30/2024,,7350000
,,2,4/30/2024,,360000
,,9,4/30/2024,,7290000
,,7,4/30/2024,,2940000
,,1,4/30/2024,,60000
,,2,4/30/2024,,100000
,,6,4/30/2024,,1800000
,,8,4/30/2024,,7040000
,,1,4/30/2024,,20000
,,3,4/30/2024,,1350000
,,4,4/30/2024,,320000
,,7,4/30/2024,,4410000
,,7,4/30/2024,,980000
,,1,4/30/2024,,25000
,,8,4/30/2024,,8320000
,,5,4/30/2024,,2250000
,,2,4/30/2024,,440000
,,6,4/30/2024,,720000
,,8,4/30/2024,,1280000
,,6,4/30/2024,,5400000
,,9,4/30/2024,,180000
,,2,4/30/2024,,440000
,,6,4/30/2024,,4320000
,,5,4/30/2024,,3000000
,,1,4/30/2024,,130000
,,5,4/30/2024,,500000
,,8,4/30/2024,,5760000
,,6,4/30/2024,,2160000
,,7,4/30/2024,,140000
,,2,4/30/2024,,360000
,,1,4/30/2024,,20000
,,9,4/30/2024,,4050000
,,4,4/30/2024,,1600000
,,8,4/30/2024,,3840000
,,6,4/30/2024,,4320000
,,2,4/30/2024,,40000
,,8,4/30/2024,,3200000
,,5,4/30/2024,,1250000
,,6,4/30/2024,,3240000
,,3,4/30/2024,,810000
,,7,4/30/2024,,140000
,,5,4/30/2024,,1500000
,,1,4/30/2024,,120000
,,4,4/30/2024,,1760000
,,2,4/30/2024,,480000
,,7,4/30/2024,,2450000
,,3,4/30/2024,,180000
,,9,4/30/2024,,8100000
,,6,4/30/2024,,120000
,,6,4/30/2024,,900000
,,5,4/30/2024,,1250000
,,2,4/30/2024,,480000
,,5,4/30/2024,,1500000
,,7,4/30/2024,,1225000
,,4,4/30/2024,,320000
,,5,4/30/2024,,1500000
,,9,4/30/2024,,9720000
,,9,4/30/2024,,8910000
,,2,4/30/2024,,100000
,,3,4/30/2024,,180000
,,8,4/30/2024,,9600000
,,1,4/30/2024,,130000
,,8,4/30/2024,,5760000
,,1,4/30/2024,,110000
,,6,4/30/2024,,900000
,,1,4/30/2024,,50000
,,2,4/30/2024,,200000
,,5,4/30/2024,,100000
,,2,4/30/2024,,80000
,,3,4/30/2024,,1170000
,,8,4/30/2024,,9600000
,,1,4/30/2024,,90000
,,6,4/30/2024,,720000
,,9,4/30/2024,,10530000
,,8,4/30/2024,,160000
,,5,4/30/2024,,2250000
,,3,4/30/2024,,180000
,,3,4/30/2024,,1170000
,,2,4/30/2024,,80000
,,2,4/30/2024,,40000
,,3,4/30/2024,,180000
,,8,4/30/2024,,1280000
,,6,4/30/2024,,1800000
,,4,4/30/2024,,1600000
,,1,4/30/2024,,120000
,,4,4/30/2024,,960000
,,7,4/30/2024,,5880000
,,7,4/30/2024,,4900000
,,3,4/30/2024,,990000
,,2,4/30/2024,,440000
,,1,4/30/2024,,110000
,,1,4/30/2024,,150000
,,3,4/30/2024,,1170000
,,9,4/30/2024,,7290000
,,7,4/30/2024,,6370000
,,6,4/30/2024,,4320000
,,4,4/30/2024,,400000
,,2,4/30/2024,,200000
,,8,4/30/2024,,5760000
,,3,4/30/2024,,810000
,,4,4/30/2024,,1760000
,,1,4/30/2024,,20000
,,1,4/30/2024,,130000
,,2,4/30/2024,,520000
,,3,4/30/2024,,540000
,,3,4/30/2024,,810000
,,1,4/30/2024,,150000
,,4,4/30/2024,,320000
,,9,4/30/2024,,180000
,,1,4/30/2024,,120000
,,2,4/30/2024,,200000
,,5,4/30/2024,,500000
,,9,4/30/2024,,1620000
,,3,4/30/2024,,540000
,,9,4/30/2024,,8100000
,,1,4/30/2024,,25000
,,9,4/30/2024,,12150000
,,1,4/30/2024,,130000
,,7,4/30/2024,,5390000
,,8,4/30/2024,,1280000
,,2,4/30/2024,,200000
,,3,4/30/2024,,900000
,,6,4/30/2024,,4680000
,,2,4/30/2024,,80000
,,4,4/30/2024,,2400000
,,2,4/30/2024,,100000
,,1,4/30/2024,,20000
,,8,4/30/2024,,1600000
,,8,4/30/2024,,3840000
,,9,4/30/2024,,4050000
,,9,4/30/2024,,1620000
,,6,4/30/2024,,4320000
,,6,4/30/2024,,5400000
,,8,4/30/2024,,5760000
,,9,4/30/2024,,7290000
,,2,4/30/2024,,40000
,,8,4/30/2024,,6400000
,,8,4/30/2024,,3200000
,,5,4/30/2024,,500000
,,5,4/30/2024,,3750000
,,3,4/30/2024,,900000
,,9,4/30/2024,,10530000
,,4,4/30/2024,,1920000
,,8,4/30/2024,,5760000
,,9,4/30/2024,,10530000
,,8,4/30/2024,,1280000
,,7,4/30/2024,,980000
,,2,4/30/2024,,200000
,,1,4/30/2024,,20000
,,5,4/30/2024,,3750000
,,2,4/30/2024,,400000
,,1,4/30/2024,,110000
,,6,4/30/2024,,3600000
,,3,4/30/2024,,180000
,,7,4/30/2024,,2940000
,,5,4/30/2024,,3250000
,,6,4/30/2024,,3240000
,,2,4/30/2024,,440000
,,2,4/30/2024,,440000
,,9,4/30/2024,,10530000
,,5,4/30/2024,,3250000
,,5,4/30/2024,,3000000
,,1,4/30/2024,,110000
,,8,4/30/2024,,5760000
,,1,4/30/2024,,120000
,,7,4/30/2024,,5390000
,,6,4/30/2024,,3960000
,,8,4/30/2024,,3200000
,,2,4/30/2024,,360000
,,9,4/30/2024,,1620000
,,5,4/30/2024,,625000
,,3,4/30/2024,,1170000
,,3,4/30/2024,,180000
,,7,4/30/2024,,980000
,,3,4/30/2024,,900000
,,1,4/30/2024,,20000
,,4,4/30/2024,,1920000
,,4,4/30/2024,,800000
,,2,4/30/2024,,480000
,,7,4/30/2024,,7350000
,,5,4/30/2024,,3750000
,,8,4/30/2024,,1280000
,,2,4/30/2024,,440000
,,1,4/30/2024,,60000
,,9,4/30/2024,,8100000
,,2,4/30/2024,,520000
,,8,4/30/2024,,1600000
,,3,4/30/2024,,180000
,,3,4/30/2024,,225000
,,6,4/30/2024,,1800000
,,6,4/30/2024,,3600000
,,9,4/30/2024,,1620000
,,8,4/30/2024,,3840000
,,2,4/30/2024,,360000
,,5,4/30/2024,,3750000
,,5,4/30/2024,,2250000
,,8,4/30/2024,,9600000
,,5,4/30/2024,,100000
,,7,4/30/2024,,980000
,,4,4/30/2024,,400000
,,7,4/30/2024,,980000
,,7,4/30/2024,,4410000
,,8,4/30/2024,,160000
,,7,4/30/2024,,2940000
,,6,4/30/2024,,720000
,,7,4/30/2024,,980000
,,9,4/30/2024,,7290000
,,1,4/30/2024,,20000
,,8,4/30/2024,,9600000
,,7,4/30/2024,,1225000
,,4,4/30/2024,,1600000
,,9,4/30/2024,,4050000
,,1,4/30/2024,,20000
,,3,4/30/2024,,1350000
,,7,4/30/2024,,980000
,,7,4/30/2024,,2940000
,,6,4/30/2024,,3960000
,,7,4/30/2024,,7350000
,,7,4/30/2024,,140000
,,3,4/30/2024,,1170000
,,9,4/30/2024,,1620000
,,6,4/30/2024,,2160000
,,4,4/30/2024,,320000
,,2,4/30/2024,,40000
,,5,4/30/2024,,2250000
,,4,4/30/2024,,800000
,,9,4/30/2024,,2025000
,,2,4/30/2024,,400000
,,7,4/30/2024,,1225000
,,8,4/30/2024,,1280000
,,8,4/30/2024,,5760000
,,7,4/30/2024,,4410000
,,1,4/30/2024,,100000
,,7,4/30/2024,,5880000
,,2,4/30/2024,,360000
,,3,4/30/2024,,900000
,,8,4/30/2024,,7680000
,,4,4/30/2024,,2400000
,,7,4/30/2024,,4900000
,,2,4/30/2024,,480000
,,3,4/30/2024,,1170000
,,1,4/30/2024,,120000
,,8,4/30/2024,,160000
,,5,4/30/2024,,3000000
,,9,4/30/2024,,12150000
,,5,4/30/2024,,2500000
,,7,4/30/2024,,4900000
,,9,4/30/2024,,8100000
,,7,4/30/2024,,5880000
,,4,4/30/2024,,1920000
,,4,4/30/2024,,1600000
,,6,4/30/2024,,120000
,,3,4/30/2024,,540000
,,3,4/30/2024,,225000
,,7,4/30/2024,,7350000
,,8,4/30/2024,,3840000
,,5,4/30/2024,,2250000
,,7,4/30/2024,,2450000
,,2,4/30/2024,,100000
,,3,4/30/2024,,1170000
,,1,4/30/2024,,150000
,,6,4/30/2024,,4680000
,,1,4/30/2024,,90000
,,7,4/30/2024,,2940000
,,1,4/30/2024,,100000
,,4,4/30/2024,,320000
,,2,4/30/2024,,80000
,,8,4/30/2024,,9600000
,,9,4/30/2024,,1620000
,,9,4/30/2024,,12150000
,,3,4/30/2024,,540000
,,2,4/30/2024,,240000
,,2,4/30/2024,,600000
,,4,4/30/2024,,1600000
,,6,4/30/2024,,4680000
,,6,4/30/2024,,3600000
,,5,4/30/2024,,3000000
,,6,4/30/2024,,3960000
,,7,4/30/2024,,980000
,,7,4/30/2024,,980000
,,3,4/30/2024,,180000
,,3,4/30/2024,,1080000
,,5,4/30/2024,,625000
,,9,4/30/2024,,9720000
,,4,4/30/2024,,800000
,,8,4/30/2024,,3840000
,,2,4/30/2024,,360000
,,8,4/30/2024,,3840000
,,2,4/30/2024,,40000
,,7,4/30/2024,,7350000
,,9,4/30/2024,,10530000
,,8,4/30/2024,,160000
,,9,4/30/2024,,1620000
,,2,4/30/2024,,40000
,,2,4/30/2024,,80000
,,2,4/30/2024,,80000
,,3,4/30/2024,,1350000
,,4,4/30/2024,,1760000
,,3,4/30/2024,,540000
,,6,4/30/2024,,3600000
,,8,4/30/2024,,3840000
,,2,4/30/2024,,200000
,,2,4/30/2024,,40000
,,1,4/30/2024,,120000
,,1,4/30/2024,,25000
,,1,4/30/2024,,110000
,,6,4/30/2024,,120000
,,7,4/30/2024,,140000
,,4,4/30/2024,,1760000
,,2,4/30/2024,,360000
,,4,4/30/2024,,2080000
,,1,4/30/2024,,20000
,,1,4/30/2024,,110000
,,8,4/30/2024,,3200000
,,7,4/30/2024,,7350000
,,6,4/30/2024,,4680000
,,1,4/30/2024,,150000
,,4,4/30/2024,,1440000
,,3,4/30/2024,,1170000
,,6,4/30/2024,,720000
,,2,4/30/2024,,80000
,,3,4/30/2024,,900000
,,4,4/30/2024,,2400000
,,7,4/30/2024,,2940000
,,1,4/30/2024,,20000
,,8,4/30/2024,,1280000
,,3,4/30/2024,,180000
,,9,4/30/2024,,7290000
,,5,4/30/2024,,625000
,,2,4/30/2024,,520000
,,7,4/30/2024,,1225000
,,6,4/30/2024,,1800000
,,3,4/30/2024,,180000
,,9,4/30/2024,,180000
,,2,4/30/2024,,240000
,,6,4/30/2024,,1800000
,,1,4/30/2024,,90000
,,9,4/30/2024,,180000
,,1,4/30/2024,,100000
